plume_index,time_index,Distance,Velocity,Area,Threshold,Sample Name,Sample ID
1,40,208,0.0,0.0,200,G3,YG067
1,41,208,0.0,0.0,200,G3,YG067
1,42,208,0.0,0.0,200,G3,YG067
1,43,208,0.0,0.0,200,G3,YG067
1,44,208,0.0,0.0,200,G3,YG067
1,45,208,0.0,0.0,200,G3,YG067
1,46,208,0.0,0.0,200,G3,YG067
1,47,208,0.0,0.0,200,G3,YG067
1,48,208,0.0,0.0,200,G3,YG067
1,49,208,0.0,0.0,200,G3,YG067
1,50,208,0.0,0.0,200,G3,YG067
1,51,208,0.0,0.0,200,G3,YG067
1,52,208,0.0,0.0,200,G3,YG067
1,53,208,0.0,0.0,200,G3,YG067
1,54,208,0.0,0.0,200,G3,YG067
1,55,208,0.0,0.0,200,G3,YG067
1,56,208,0.0,0.0,200,G3,YG067
1,57,208,0.0,0.0,200,G3,YG067
1,58,208,0.0,0.0,200,G3,YG067
1,59,208,0.0,0.0,200,G3,YG067
1,60,208,0.0,0.0,200,G3,YG067
1,61,208,0.0,0.0,200,G3,YG067
1,62,208,0.0,0.0,200,G3,YG067
1,63,208,0.0,0.0,200,G3,YG067
1,64,208,0.0,0.0,200,G3,YG067
1,65,208,0.0,0.0,200,G3,YG067
1,66,208,0.0,0.0,200,G3,YG067
1,67,208,0.0,0.0,200,G3,YG067
1,68,208,0.0,0.0,200,G3,YG067
1,69,208,0.0,0.0,200,G3,YG067
1,70,208,0.0,0.0,200,G3,YG067
1,71,208,0.0,0.0,200,G3,YG067
1,72,208,0.0,0.0,200,G3,YG067
1,73,208,0.0,0.0,200,G3,YG067
1,74,208,0.0,0.0,200,G3,YG067
1,75,208,0.0,0.0,200,G3,YG067
1,76,208,0.0,0.0,200,G3,YG067
1,77,208,0.0,0.0,200,G3,YG067
1,78,208,0.0,0.0,200,G3,YG067
1,79,208,0.0,0.0,200,G3,YG067
1,80,208,0.0,0.0,200,G3,YG067
1,81,208,0.0,0.0,200,G3,YG067
1,82,208,0.0,0.0,200,G3,YG067
1,83,208,0.0,0.0,200,G3,YG067
1,84,208,0.0,0.0,200,G3,YG067
1,85,208,0.0,0.0,200,G3,YG067
1,86,208,0.0,0.0,200,G3,YG067
1,87,208,0.0,0.0,200,G3,YG067
1,88,208,0.0,0.0,200,G3,YG067
1,89,208,0.0,0.0,200,G3,YG067
1,90,208,0.0,0.0,200,G3,YG067
1,91,208,0.0,0.0,200,G3,YG067
1,92,208,0.0,0.0,200,G3,YG067
1,93,208,0.0,0.0,200,G3,YG067
1,94,208,0.0,0.0,200,G3,YG067
1,95,208,0.0,0.0,200,G3,YG067
1,96,208,0.0,0.0,200,G3,YG067
1,97,208,0.0,0.0,200,G3,YG067
1,98,208,0.0,0.0,200,G3,YG067
1,99,208,0.0,0.0,200,G3,YG067
1,100,208,0.0,0.0,200,G3,YG067
1,101,208,0.0,0.0,200,G3,YG067
1,102,208,0.0,0.0,200,G3,YG067
1,103,208,0.0,0.0,200,G3,YG067
1,104,208,0.0,0.0,200,G3,YG067
1,105,208,0.0,0.0,200,G3,YG067
1,106,208,0.0,0.0,200,G3,YG067
1,107,208,0.0,0.0,200,G3,YG067
1,108,208,0.0,0.0,200,G3,YG067
1,109,208,0.0,0.0,200,G3,YG067
1,110,208,0.0,0.0,200,G3,YG067
1,111,208,0.0,0.0,200,G3,YG067
1,112,208,0.0,0.0,200,G3,YG067
1,113,208,0.0,0.0,200,G3,YG067
1,114,208,0.0,0.0,200,G3,YG067
1,115,208,0.0,0.0,200,G3,YG067
1,116,208,0.0,0.0,200,G3,YG067
1,117,208,0.0,0.0,200,G3,YG067
1,118,208,0.0,0.0,200,G3,YG067
1,119,208,0.0,0.0,200,G3,YG067
1,120,208,0.0,0.0,200,G3,YG067
1,121,208,0.0,0.0,200,G3,YG067
1,122,208,0.0,0.0,200,G3,YG067
1,123,208,0.0,0.0,200,G3,YG067
1,124,208,0.0,0.0,200,G3,YG067
1,125,208,0.0,0.0,200,G3,YG067
1,126,208,0.0,0.0,200,G3,YG067
1,127,208,0.0,0.0,200,G3,YG067
2,0,0,0.0,0.0,200,G3,YG067
2,1,0,0.0,0.0,200,G3,YG067
2,2,60,60.0,2104.0,200,G3,YG067
2,3,106,46.0,4424.0,200,G3,YG067
2,4,140,34.0,9480.0,200,G3,YG067
2,5,163,23.0,13350.0,200,G3,YG067
2,6,183,20.0,15764.0,200,G3,YG067
2,7,197,14.0,15214.0,200,G3,YG067
2,8,206,9.0,13331.0,200,G3,YG067
2,9,211,5.0,10724.0,200,G3,YG067
2,10,213,2.0,7582.0,200,G3,YG067
2,11,214,1.0,4226.0,200,G3,YG067
2,12,214,0.0,955.0,200,G3,YG067
2,13,214,0.0,5.0,200,G3,YG067
2,14,214,0.0,5.0,200,G3,YG067
2,15,214,0.0,4.0,200,G3,YG067
2,16,214,0.0,3.0,200,G3,YG067
2,17,214,0.0,3.0,200,G3,YG067
2,18,214,0.0,1.0,200,G3,YG067
2,19,214,0.0,1.0,200,G3,YG067
2,20,214,0.0,0.0,200,G3,YG067
2,21,214,0.0,0.0,200,G3,YG067
2,22,214,0.0,0.0,200,G3,YG067
2,23,214,0.0,0.0,200,G3,YG067
2,24,214,0.0,0.0,200,G3,YG067
2,25,214,0.0,0.0,200,G3,YG067
2,26,214,0.0,0.0,200,G3,YG067
2,27,214,0.0,0.0,200,G3,YG067
2,28,214,0.0,0.0,200,G3,YG067
2,29,214,0.0,0.0,200,G3,YG067
2,30,214,0.0,0.0,200,G3,YG067
2,31,214,0.0,0.0,200,G3,YG067
2,32,214,0.0,0.0,200,G3,YG067
2,33,214,0.0,0.0,200,G3,YG067
2,34,214,0.0,0.0,200,G3,YG067
2,35,214,0.0,0.0,200,G3,YG067
2,36,214,0.0,0.0,200,G3,YG067
2,37,214,0.0,0.0,200,G3,YG067
2,38,214,0.0,0.0,200,G3,YG067
2,39,214,0.0,0.0,200,G3,YG067
2,40,214,0.0,0.0,200,G3,YG067
2,41,214,0.0,0.0,200,G3,YG067
2,42,214,0.0,0.0,200,G3,YG067
2,43,214,0.0,0.0,200,G3,YG067
2,44,214,0.0,0.0,200,G3,YG067
2,45,214,0.0,0.0,200,G3,YG067
2,46,214,0.0,0.0,200,G3,YG067
2,47,214,0.0,0.0,200,G3,YG067
2,48,214,0.0,0.0,200,G3,YG067
2,49,214,0.0,0.0,200,G3,YG067
2,50,214,0.0,0.0,200,G3,YG067
2,51,214,0.0,0.0,200,G3,YG067
2,52,214,0.0,0.0,200,G3,YG067
2,53,214,0.0,0.0,200,G3,YG067
2,54,214,0.0,0.0,200,G3,YG067
2,55,214,0.0,0.0,200,G3,YG067
2,56,214,0.0,0.0,200,G3,YG067
2,57,214,0.0,0.0,200,G3,YG067
2,58,214,0.0,0.0,200,G3,YG067
2,59,214,0.0,0.0,200,G3,YG067
2,60,214,0.0,0.0,200,G3,YG067
2,61,214,0.0,0.0,200,G3,YG067
2,62,214,0.0,0.0,200,G3,YG067
2,63,214,0.0,0.0,200,G3,YG067
2,64,214,0.0,0.0,200,G3,YG067
2,65,214,0.0,0.0,200,G3,YG067
2,66,214,0.0,0.0,200,G3,YG067
2,67,214,0.0,0.0,200,G3,YG067
2,68,214,0.0,0.0,200,G3,YG067
2,69,214,0.0,0.0,200,G3,YG067
2,70,214,0.0,0.0,200,G3,YG067
2,71,214,0.0,0.0,200,G3,YG067
2,72,214,0.0,0.0,200,G3,YG067
2,73,214,0.0,0.0,200,G3,YG067
2,74,214,0.0,0.0,200,G3,YG067
2,75,214,0.0,0.0,200,G3,YG067
2,76,214,0.0,0.0,200,G3,YG067
2,77,214,0.0,0.0,200,G3,YG067
2,78,214,0.0,0.0,200,G3,YG067
2,79,214,0.0,0.0,200,G3,YG067
2,80,214,0.0,0.0,200,G3,YG067
2,81,214,0.0,0.0,200,G3,YG067
2,82,214,0.0,0.0,200,G3,YG067
2,83,214,0.0,0.0,200,G3,YG067
2,84,214,0.0,0.0,200,G3,YG067
2,85,214,0.0,0.0,200,G3,YG067
2,86,214,0.0,0.0,200,G3,YG067
2,87,214,0.0,0.0,200,G3,YG067
2,88,214,0.0,0.0,200,G3,YG067
2,89,214,0.0,0.0,200,G3,YG067
2,90,214,0.0,0.0,200,G3,YG067
2,91,214,0.0,0.0,200,G3,YG067
2,92,214,0.0,0.0,200,G3,YG067
2,93,214,0.0,0.0,200,G3,YG067
2,94,214,0.0,0.0,200,G3,YG067
2,95,214,0.0,0.0,200,G3,YG067
2,96,214,0.0,0.0,200,G3,YG067
2,97,214,0.0,0.0,200,G3,YG067
2,98,214,0.0,0.0,200,G3,YG067
2,99,214,0.0,0.0,200,G3,YG067
2,100,214,0.0,0.0,200,G3,YG067
2,101,214,0.0,0.0,200,G3,YG067
2,102,214,0.0,0.0,200,G3,YG067
2,103,214,0.0,0.0,200,G3,YG067
2,104,214,0.0,0.0,200,G3,YG067
2,105,214,0.0,0.0,200,G3,YG067
2,106,214,0.0,0.0,200,G3,YG067
2,107,214,0.0,0.0,200,G3,YG067
2,108,214,0.0,0.0,200,G3,YG067
2,109,214,0.0,0.0,200,G3,YG067
2,110,214,0.0,0.0,200,G3,YG067
2,111,214,0.0,0.0,200,G3,YG067
2,112,214,0.0,0.0,200,G3,YG067
2,113,214,0.0,0.0,200,G3,YG067
2,114,214,0.0,0.0,200,G3,YG067
2,115,214,0.0,0.0,200,G3,YG067
2,116,214,0.0,0.0,200,G3,YG067
2,117,214,0.0,0.0,200,G3,YG067
2,118,214,0.0,0.0,200,G3,YG067
2,119,214,0.0,0.0,200,G3,YG067
2,120,214,0.0,0.0,200,G3,YG067
2,121,214,0.0,0.0,200,G3,YG067
2,122,214,0.0,0.0,200,G3,YG067
2,123,214,0.0,0.0,200,G3,YG067
2,124,214,0.0,0.0,200,G3,YG067
2,125,214,0.0,0.0,200,G3,YG067
2,126,214,0.0,0.0,200,G3,YG067
2,127,214,0.0,0.0,200,G3,YG067
3,0,0,0.0,0.0,200,G3,YG067
3,1,0,0.0,0.0,200,G3,YG067
3,2,72,72.0,2575.0,200,G3,YG067
3,3,122,50.0,6672.0,200,G3,YG067
3,4,148,26.0,10814.0,200,G3,YG067
3,5,170,22.0,14093.0,200,G3,YG067
3,6,187,17.0,15463.0,200,G3,YG067
3,7,198,11.0,13711.0,200,G3,YG067
3,8,205,7.0,11490.0,200,G3,YG067
3,9,208,3.0,8598.0,200,G3,YG067
3,10,210,2.0,5379.0,200,G3,YG067
3,11,210,0.0,2148.0,200,G3,YG067
3,12,210,0.0,7.0,200,G3,YG067
3,13,210,0.0,6.0,200,G3,YG067
3,14,210,0.0,5.0,200,G3,YG067
3,15,210,0.0,5.0,200,G3,YG067
3,16,210,0.0,4.0,200,G3,YG067
3,17,210,0.0,4.0,200,G3,YG067
3,18,210,0.0,4.0,200,G3,YG067
3,19,210,0.0,2.0,200,G3,YG067
3,20,210,0.0,2.0,200,G3,YG067
3,21,210,0.0,0.0,200,G3,YG067
3,22,210,0.0,0.0,200,G3,YG067
3,23,210,0.0,0.0,200,G3,YG067
3,24,210,0.0,0.0,200,G3,YG067
3,25,210,0.0,0.0,200,G3,YG067
3,26,210,0.0,0.0,200,G3,YG067
3,27,210,0.0,0.0,200,G3,YG067
3,28,210,0.0,0.0,200,G3,YG067
3,29,210,0.0,0.0,200,G3,YG067
3,30,210,0.0,0.0,200,G3,YG067
3,31,210,0.0,0.0,200,G3,YG067
3,32,210,0.0,0.0,200,G3,YG067
3,33,210,0.0,0.0,200,G3,YG067
3,34,210,0.0,0.0,200,G3,YG067
3,35,210,0.0,0.0,200,G3,YG067
3,36,210,0.0,0.0,200,G3,YG067
3,37,210,0.0,0.0,200,G3,YG067
3,38,210,0.0,0.0,200,G3,YG067
3,39,210,0.0,0.0,200,G3,YG067
3,40,210,0.0,0.0,200,G3,YG067
3,41,210,0.0,0.0,200,G3,YG067
3,42,210,0.0,0.0,200,G3,YG067
3,43,210,0.0,0.0,200,G3,YG067
3,44,210,0.0,0.0,200,G3,YG067
3,45,210,0.0,0.0,200,G3,YG067
3,46,210,0.0,0.0,200,G3,YG067
3,47,210,0.0,0.0,200,G3,YG067
3,48,210,0.0,0.0,200,G3,YG067
3,49,210,0.0,0.0,200,G3,YG067
3,50,210,0.0,0.0,200,G3,YG067
3,51,210,0.0,0.0,200,G3,YG067
3,52,210,0.0,0.0,200,G3,YG067
3,53,210,0.0,0.0,200,G3,YG067
3,54,210,0.0,0.0,200,G3,YG067
3,55,210,0.0,0.0,200,G3,YG067
3,56,210,0.0,0.0,200,G3,YG067
3,57,210,0.0,0.0,200,G3,YG067
3,58,210,0.0,0.0,200,G3,YG067
3,59,210,0.0,0.0,200,G3,YG067
3,60,210,0.0,0.0,200,G3,YG067
3,61,210,0.0,0.0,200,G3,YG067
3,62,210,0.0,0.0,200,G3,YG067
3,63,210,0.0,0.0,200,G3,YG067
3,64,210,0.0,0.0,200,G3,YG067
3,65,210,0.0,0.0,200,G3,YG067
3,66,210,0.0,0.0,200,G3,YG067
3,67,210,0.0,0.0,200,G3,YG067
3,68,210,0.0,0.0,200,G3,YG067
3,69,210,0.0,0.0,200,G3,YG067
3,70,210,0.0,0.0,200,G3,YG067
3,71,210,0.0,0.0,200,G3,YG067
3,72,210,0.0,0.0,200,G3,YG067
3,73,210,0.0,0.0,200,G3,YG067
3,74,210,0.0,0.0,200,G3,YG067
3,75,210,0.0,0.0,200,G3,YG067
3,76,210,0.0,0.0,200,G3,YG067
3,77,210,0.0,0.0,200,G3,YG067
3,78,210,0.0,0.0,200,G3,YG067
3,79,210,0.0,0.0,200,G3,YG067
3,80,210,0.0,0.0,200,G3,YG067
3,81,210,0.0,0.0,200,G3,YG067
3,82,210,0.0,0.0,200,G3,YG067
3,83,210,0.0,0.0,200,G3,YG067
3,84,210,0.0,0.0,200,G3,YG067
3,85,210,0.0,0.0,200,G3,YG067
3,86,210,0.0,0.0,200,G3,YG067
3,87,210,0.0,0.0,200,G3,YG067
3,88,210,0.0,0.0,200,G3,YG067
3,89,210,0.0,0.0,200,G3,YG067
3,90,210,0.0,0.0,200,G3,YG067
3,91,210,0.0,0.0,200,G3,YG067
3,92,210,0.0,0.0,200,G3,YG067
3,93,210,0.0,0.0,200,G3,YG067
3,94,210,0.0,0.0,200,G3,YG067
3,95,210,0.0,0.0,200,G3,YG067
3,96,210,0.0,0.0,200,G3,YG067
3,97,210,0.0,0.0,200,G3,YG067
3,98,210,0.0,0.0,200,G3,YG067
3,99,210,0.0,0.0,200,G3,YG067
3,100,210,0.0,0.0,200,G3,YG067
3,101,210,0.0,0.0,200,G3,YG067
3,102,210,0.0,0.0,200,G3,YG067
3,103,210,0.0,0.0,200,G3,YG067
3,104,210,0.0,0.0,200,G3,YG067
3,105,210,0.0,0.0,200,G3,YG067
3,106,210,0.0,0.0,200,G3,YG067
3,107,210,0.0,0.0,200,G3,YG067
3,108,210,0.0,0.0,200,G3,YG067
3,109,210,0.0,0.0,200,G3,YG067
3,110,210,0.0,0.0,200,G3,YG067
3,111,210,0.0,0.0,200,G3,YG067
3,112,210,0.0,0.0,200,G3,YG067
3,113,210,0.0,0.0,200,G3,YG067
3,114,210,0.0,0.0,200,G3,YG067
3,115,210,0.0,0.0,200,G3,YG067
3,116,210,0.0,0.0,200,G3,YG067
3,117,210,0.0,0.0,200,G3,YG067
3,118,210,0.0,0.0,200,G3,YG067
3,119,210,0.0,0.0,200,G3,YG067
3,120,210,0.0,0.0,200,G3,YG067
3,121,210,0.0,0.0,200,G3,YG067
3,122,210,0.0,0.0,200,G3,YG067
3,123,210,0.0,0.0,200,G3,YG067
3,124,210,0.0,0.0,200,G3,YG067
3,125,210,0.0,0.0,200,G3,YG067
3,126,210,0.0,0.0,200,G3,YG067
3,127,210,0.0,0.0,200,G3,YG067
4,0,0,0.0,0.0,200,G3,YG067
4,1,0,0.0,0.0,200,G3,YG067
4,2,69,69.0,2374.0,200,G3,YG067
4,3,120,51.0,6189.0,200,G3,YG067
4,4,146,26.0,10412.0,200,G3,YG067
4,5,167,21.0,13784.0,200,G3,YG067
4,6,184,17.0,15093.0,200,G3,YG067
4,7,195,11.0,13221.0,200,G3,YG067
4,8,202,7.0,10993.0,200,G3,YG067
4,9,205,3.0,8105.0,200,G3,YG067
4,10,206,1.0,4915.0,200,G3,YG067
4,11,206,0.0,1724.0,200,G3,YG067
4,12,206,0.0,8.0,200,G3,YG067
4,13,206,0.0,7.0,200,G3,YG067
4,14,206,0.0,6.0,200,G3,YG067
4,15,206,0.0,6.0,200,G3,YG067
4,16,206,0.0,6.0,200,G3,YG067
4,17,206,0.0,6.0,200,G3,YG067
4,18,206,0.0,5.0,200,G3,YG067
4,19,206,0.0,4.0,200,G3,YG067
4,20,206,0.0,4.0,200,G3,YG067
4,21,206,0.0,4.0,200,G3,YG067
4,22,206,0.0,2.0,200,G3,YG067
4,23,206,0.0,2.0,200,G3,YG067
4,24,206,0.0,0.0,200,G3,YG067
4,25,206,0.0,0.0,200,G3,YG067
4,26,206,0.0,0.0,200,G3,YG067
4,27,206,0.0,0.0,200,G3,YG067
4,28,206,0.0,0.0,200,G3,YG067
4,29,206,0.0,0.0,200,G3,YG067
4,30,206,0.0,0.0,200,G3,YG067
4,31,206,0.0,0.0,200,G3,YG067
4,32,206,0.0,0.0,200,G3,YG067
4,33,206,0.0,0.0,200,G3,YG067
4,34,206,0.0,0.0,200,G3,YG067
4,35,206,0.0,0.0,200,G3,YG067
4,36,206,0.0,0.0,200,G3,YG067
4,37,206,0.0,0.0,200,G3,YG067
4,38,206,0.0,0.0,200,G3,YG067
4,39,206,0.0,0.0,200,G3,YG067
4,40,206,0.0,0.0,200,G3,YG067
4,41,206,0.0,0.0,200,G3,YG067
4,42,206,0.0,0.0,200,G3,YG067
4,43,206,0.0,0.0,200,G3,YG067
4,44,206,0.0,0.0,200,G3,YG067
4,45,206,0.0,0.0,200,G3,YG067
4,46,206,0.0,0.0,200,G3,YG067
4,47,206,0.0,0.0,200,G3,YG067
4,48,206,0.0,0.0,200,G3,YG067
4,49,206,0.0,0.0,200,G3,YG067
4,50,206,0.0,0.0,200,G3,YG067
4,51,206,0.0,0.0,200,G3,YG067
4,52,206,0.0,0.0,200,G3,YG067
4,53,206,0.0,0.0,200,G3,YG067
4,54,206,0.0,0.0,200,G3,YG067
4,55,206,0.0,0.0,200,G3,YG067
4,56,206,0.0,0.0,200,G3,YG067
4,57,206,0.0,0.0,200,G3,YG067
4,58,206,0.0,0.0,200,G3,YG067
4,59,206,0.0,0.0,200,G3,YG067
4,60,206,0.0,0.0,200,G3,YG067
4,61,206,0.0,0.0,200,G3,YG067
4,62,206,0.0,0.0,200,G3,YG067
4,63,206,0.0,0.0,200,G3,YG067
4,64,206,0.0,0.0,200,G3,YG067
4,65,206,0.0,0.0,200,G3,YG067
4,66,206,0.0,0.0,200,G3,YG067
4,67,206,0.0,0.0,200,G3,YG067
4,68,206,0.0,0.0,200,G3,YG067
4,69,206,0.0,0.0,200,G3,YG067
4,70,206,0.0,0.0,200,G3,YG067
4,71,206,0.0,0.0,200,G3,YG067
4,72,206,0.0,0.0,200,G3,YG067
4,73,206,0.0,0.0,200,G3,YG067
4,74,206,0.0,0.0,200,G3,YG067
4,75,206,0.0,0.0,200,G3,YG067
4,76,206,0.0,0.0,200,G3,YG067
4,77,206,0.0,0.0,200,G3,YG067
4,78,206,0.0,0.0,200,G3,YG067
4,79,206,0.0,0.0,200,G3,YG067
4,80,206,0.0,0.0,200,G3,YG067
4,81,206,0.0,0.0,200,G3,YG067
4,82,206,0.0,0.0,200,G3,YG067
4,83,206,0.0,0.0,200,G3,YG067
4,84,206,0.0,0.0,200,G3,YG067
4,85,206,0.0,0.0,200,G3,YG067
4,86,206,0.0,0.0,200,G3,YG067
4,87,206,0.0,0.0,200,G3,YG067
4,88,206,0.0,0.0,200,G3,YG067
4,89,206,0.0,0.0,200,G3,YG067
4,90,206,0.0,0.0,200,G3,YG067
