plume_index,time_index,Distance,Velocity,Area,Threshold,Sample Name,Sample ID
0,0,0,0.0,0.0,200,G4,YG068
0,1,0,0.0,0.0,200,G4,YG068
0,2,69,69.0,2718.0,200,G4,YG068
0,3,123,54.0,6525.0,200,G4,YG068
0,4,151,28.0,10974.0,200,G4,YG068
0,5,172,21.0,14485.0,200,G4,YG068
0,6,188,16.0,16025.0,200,G4,YG068
0,7,199,11.0,14521.0,200,G4,YG068
0,8,206,7.0,12371.0,200,G4,YG068
0,9,210,4.0,9522.0,200,G4,YG068
0,10,212,2.0,6168.0,200,G4,YG068
0,11,213,1.0,2760.0,200,G4,YG068
0,12,213,0.0,5.0,200,G4,YG068
0,13,213,0.0,4.0,200,G4,YG068
0,14,213,0.0,4.0,200,G4,YG068
0,15,213,0.0,2.0,200,G4,YG068
0,16,213,0.0,1.0,200,G4,YG068
0,17,213,0.0,0.0,200,G4,YG068
0,18,213,0.0,0.0,200,G4,YG068
0,19,213,0.0,0.0,200,G4,YG068
0,20,213,0.0,0.0,200,G4,YG068
0,21,213,0.0,0.0,200,G4,YG068
0,22,213,0.0,0.0,200,G4,YG068
0,23,213,0.0,0.0,200,G4,YG068
0,24,213,0.0,0.0,200,G4,YG068
0,25,213,0.0,0.0,200,G4,YG068
0,26,213,0.0,0.0,200,G4,YG068
0,27,213,0.0,0.0,200,G4,YG068
0,28,213,0.0,0.0,200,G4,YG068
0,29,213,0.0,0.0,200,G4,YG068
0,30,213,0.0,0.0,200,G4,YG068
0,31,213,0.0,0.0,200,G4,YG068
0,32,213,0.0,0.0,200,G4,YG068
0,33,213,0.0,0.0,200,G4,YG068
0,34,213,0.0,0.0,200,G4,YG068
0,35,213,0.0,0.0,200,G4,YG068
0,36,213,0.0,0.0,200,G4,YG068
0,37,213,0.0,0.0,200,G4,YG068
0,38,213,0.0,0.0,200,G4,YG068
0,39,213,0.0,0.0,200,G4,YG068
0,40,213,0.0,0.0,200,G4,YG068
0,41,213,0.0,0.0,200,G4,YG068
0,42,213,0.0,0.0,200,G4,YG068
0,43,213,0.0,0.0,200,G4,YG068
0,44,213,0.0,0.0,200,G4,YG068
0,45,213,0.0,0.0,200,G4,YG068
0,46,213,0.0,0.0,200,G4,YG068
0,47,213,0.0,0.0,200,G4,YG068
0,48,213,0.0,0.0,200,G4,YG068
0,49,213,0.0,0.0,200,G4,YG068
0,50,213,0.0,0.0,200,G4,YG068
0,51,213,0.0,0.0,200,G4,YG068
0,52,213,0.0,0.0,200,G4,YG068
0,53,213,0.0,0.0,200,G4,YG068
0,54,213,0.0,0.0,200,G4,YG068
0,55,213,0.0,0.0,200,G4,YG068
0,56,213,0.0,0.0,200,G4,YG068
0,57,213,0.0,0.0,200,G4,YG068
0,58,213,0.0,0.0,200,G4,YG068
0,59,213,0.0,0.0,200,G4,YG068
0,60,213,0.0,0.0,200,G4,YG068
0,61,213,0.0,0.0,200,G4,YG068
0,62,213,0.0,0.0,200,G4,YG068
0,63,213,0.0,0.0,200,G4,YG068
0,64,213,0.0,0.0,200,G4,YG068
0,65,213,0.0,0.0,200,G4,YG068
0,66,213,0.0,0.0,200,G4,YG068
0,67,213,0.0,0.0,200,G4,YG068
0,68,213,0.0,0.0,200,G4,YG068
0,69,213,0.0,0.0,200,G4,YG068
0,70,213,0.0,0.0,200,G4,YG068
0,71,213,0.0,0.0,200,G4,YG068
0,72,213,0.0,0.0,200,G4,YG068
0,73,213,0.0,0.0,200,G4,YG068
0,74,213,0.0,0.0,200,G4,YG068
0,75,213,0.0,0.0,200,G4,YG068
0,76,213,0.0,0.0,200,G4,YG068
0,77,213,0.0,0.0,200,G4,YG068
0,78,213,0.0,0.0,200,G4,YG068
0,79,213,0.0,0.0,200,G4,YG068
0,80,213,0.0,0.0,200,G4,YG068
0,81,213,0.0,0.0,200,G4,YG068
0,82,213,0.0,0.0,200,G4,YG068
0,83,213,0.0,0.0,200,G4,YG068
0,84,213,0.0,0.0,200,G4,YG068
0,85,213,0.0,0.0,200,G4,YG068
0,86,213,0.0,0.0,200,G4,YG068
0,87,213,0.0,0.0,200,G4,YG068
0,88,213,0.0,0.0,200,G4,YG068
0,89,213,0.0,0.0,200,G4,YG068
0,90,213,0.0,0.0,200,G4,YG068
0,91,213,0.0,0.0,200,G4,YG068
0,92,213,0.0,0.0,200,G4,YG068
0,93,213,0.0,0.0,200,G4,YG068
0,94,213,0.0,0.0,200,G4,YG068
0,95,213,0.0,0.0,200,G4,YG068
0,96,213,0.0,0.0,200,G4,YG068
0,97,213,0.0,0.0,200,G4,YG068
0,98,213,0.0,0.0,200,G4,YG068
0,99,213,0.0,0.0,200,G4,YG068
0,100,213,0.0,0.0,200,G4,YG068
0,101,213,0.0,0.0,200,G4,YG068
0,102,213,0.0,0.0,200,G4,YG068
0,103,213,0.0,0.0,200,G4,YG068
0,104,213,0.0,0.0,200,G4,YG068
0,105,213,0.0,0.0,200,G4,YG068
0,106,213,0.0,0.0,200,G4,YG068
0,107,213,0.0,0.0,200,G4,YG068
0,108,213,0.0,0.0,200,G4,YG068
0,109,213,0.0,0.0,200,G4,YG068
0,110,213,0.0,0.0,200,G4,YG068
0,111,213,0.0,0.0,200,G4,YG068
0,112,213,0.0,0.0,200,G4,YG068
0,113,213,0.0,0.0,200,G4,YG068
0,114,213,0.0,0.0,200,G4,YG068
0,115,213,0.0,0.0,200,G4,YG068
0,116,213,0.0,0.0,200,G4,YG068
0,117,213,0.0,0.0,200,G4,YG068
0,118,213,0.0,0.0,200,G4,YG068
0,119,213,0.0,0.0,200,G4,YG068
0,120,213,0.0,0.0,200,G4,YG068
0,121,213,0.0,0.0,200,G4,YG068
0,122,213,0.0,0.0,200,G4,YG068
0,123,213,0.0,0.0,200,G4,YG068
0,124,213,0.0,0.0,200,G4,YG068
0,125,213,0.0,0.0,200,G4,YG068
0,126,213,0.0,0.0,200,G4,YG068
0,127,213,0.0,0.0,200,G4,YG068
1,0,0,0.0,0.0,200,G4,YG068
1,1,42,42.0,362.0,200,G4,YG068
1,2,99,57.0,3623.0,200,G4,YG068
1,3,137,38.0,8619.0,200,G4,YG068
1,4,160,23.0,12610.0,200,G4,YG068
1,5,181,21.0,15384.0,200,G4,YG068
1,6,196,15.0,14981.0,200,G4,YG068
1,7,205,9.0,13125.0,200,G4,YG068
1,8,210,5.0,10532.0,200,G4,YG068
1,9,212,2.0,7383.0,200,G4,YG068
1,10,213,1.0,4041.0,200,G4,YG068
1,11,213,0.0,734.0,200,G4,YG068
1,12,213,0.0,6.0,200,G4,YG068
1,13,213,0.0,6.0,200,G4,YG068
1,14,213,0.0,6.0,200,G4,YG068
1,15,213,0.0,5.0,200,G4,YG068
1,16,213,0.0,5.0,200,G4,YG068
1,17,213,0.0,4.0,200,G4,YG068
1,18,213,0.0,3.0,200,G4,YG068
1,19,213,0.0,3.0,200,G4,YG068
1,20,213,0.0,1.0,200,G4,YG068
1,21,213,0.0,0.0,200,G4,YG068
1,22,213,0.0,0.0,200,G4,YG068
1,23,213,0.0,0.0,200,G4,YG068
1,24,213,0.0,0.0,200,G4,YG068
1,25,213,0.0,0.0,200,G4,YG068
1,26,213,0.0,0.0,200,G4,YG068
1,27,213,0.0,0.0,200,G4,YG068
1,28,213,0.0,0.0,200,G4,YG068
1,29,213,0.0,0.0,200,G4,YG068
1,30,213,0.0,0.0,200,G4,YG068
1,31,213,0.0,0.0,200,G4,YG068
1,32,213,0.0,0.0,200,G4,YG068
1,33,213,0.0,0.0,200,G4,YG068
1,34,213,0.0,0.0,200,G4,YG068
1,35,213,0.0,0.0,200,G4,YG068
1,36,213,0.0,0.0,200,G4,YG068
1,37,213,0.0,0.0,200,G4,YG068
1,38,213,0.0,0.0,200,G4,YG068
1,39,213,0.0,0.0,200,G4,YG068
1,40,213,0.0,0.0,200,G4,YG068
1,41,213,0.0,0.0,200,G4,YG068
1,42,213,0.0,0.0,200,G4,YG068
1,43,213,0.0,0.0,200,G4,YG068
1,44,213,0.0,0.0,200,G4,YG068
1,45,213,0.0,0.0,200,G4,YG068
1,46,213,0.0,0.0,200,G4,YG068
1,47,213,0.0,0.0,200,G4,YG068
1,48,213,0.0,0.0,200,G4,YG068
1,49,213,0.0,0.0,200,G4,YG068
1,50,213,0.0,0.0,200,G4,YG068
1,51,213,0.0,0.0,200,G4,YG068
1,52,213,0.0,0.0,200,G4,YG068
1,53,213,0.0,0.0,200,G4,YG068
1,54,213,0.0,0.0,200,G4,YG068
1,55,213,0.0,0.0,200,G4,YG068
1,56,213,0.0,0.0,200,G4,YG068
1,57,213,0.0,0.0,200,G4,YG068
1,58,213,0.0,0.0,200,G4,YG068
1,59,213,0.0,0.0,200,G4,YG068
1,60,213,0.0,0.0,200,G4,YG068
1,61,213,0.0,0.0,200,G4,YG068
1,62,213,0.0,0.0,200,G4,YG068
1,63,213,0.0,0.0,200,G4,YG068
1,64,213,0.0,0.0,200,G4,YG068
1,65,213,0.0,0.0,200,G4,YG068
1,66,213,0.0,0.0,200,G4,YG068
1,67,213,0.0,0.0,200,G4,YG068
1,68,213,0.0,0.0,200,G4,YG068
1,69,213,0.0,0.0,200,G4,YG068
1,70,213,0.0,0.0,200,G4,YG068
1,71,213,0.0,0.0,200,G4,YG068
1,72,213,0.0,0.0,200,G4,YG068
1,73,213,0.0,0.0,200,G4,YG068
1,74,213,0.0,0.0,200,G4,YG068
1,75,213,0.0,0.0,200,G4,YG068
1,76,213,0.0,0.0,200,G4,YG068
1,77,213,0.0,0.0,200,G4,YG068
1,78,213,0.0,0.0,200,G4,YG068
1,79,213,0.0,0.0,200,G4,YG068
