plume_index,time_index,Distance,Velocity,Area,Threshold,Sample Name,Sample ID
0,0,0,0.0,0.0,200,G5,YG069
0,1,44,44.0,464.0,200,G5,YG069
0,2,99,55.0,3731.0,200,G5,YG069
0,3,143,44.0,9269.0,200,G5,YG069
0,4,165,22.0,13511.0,200,G5,YG069
0,5,183,18.0,16396.0,200,G5,YG069
0,6,197,14.0,16577.0,200,G5,YG069
0,7,207,10.0,14656.0,200,G5,YG069
0,8,212,5.0,12205.0,200,G5,YG069
0,9,216,4.0,9007.0,200,G5,YG069
0,10,217,1.0,5477.0,200,G5,YG069
0,11,217,0.0,1926.0,200,G5,YG069
0,12,217,0.0,5.0,200,G5,YG069
0,13,217,0.0,5.0,200,G5,YG069
0,14,217,0.0,3.0,200,G5,YG069
0,15,217,0.0,0.0,200,G5,YG069
0,16,217,0.0,0.0,200,G5,YG069
0,17,217,0.0,0.0,200,G5,YG069
0,18,217,0.0,0.0,200,G5,YG069
0,19,217,0.0,0.0,200,G5,YG069
0,20,217,0.0,0.0,200,G5,YG069
0,21,217,0.0,0.0,200,G5,YG069
0,22,217,0.0,0.0,200,G5,YG069
0,23,217,0.0,0.0,200,G5,YG069
0,24,217,0.0,0.0,200,G5,YG069
0,25,217,0.0,0.0,200,G5,YG069
0,26,217,0.0,0.0,200,G5,YG069
0,27,217,0.0,0.0,200,G5,YG069
0,28,217,0.0,0.0,200,G5,YG069
0,29,217,0.0,0.0,200,G5,YG069
0,30,217,0.0,0.0,200,G5,YG069
0,31,217,0.0,0.0,200,G5,YG069
0,32,217,0.0,0.0,200,G5,YG069
0,33,217,0.0,0.0,200,G5,YG069
0,34,217,0.0,0.0,200,G5,YG069
0,35,217,0.0,0.0,200,G5,YG069
0,36,217,0.0,0.0,200,G5,YG069
0,37,217,0.0,0.0,200,G5,YG069
0,38,217,0.0,0.0,200,G5,YG069
0,39,217,0.0,0.0,200,G5,YG069
0,40,217,0.0,0.0,200,G5,YG069
0,41,217,0.0,0.0,200,G5,YG069
0,42,217,0.0,0.0,200,G5,YG069
0,43,217,0.0,0.0,200,G5,YG069
0,44,217,0.0,0.0,200,G5,YG069
0,45,217,0.0,0.0,200,G5,YG069
0,46,217,0.0,0.0,200,G5,YG069
0,47,217,0.0,0.0,200,G5,YG069
0,48,217,0.0,0.0,200,G5,YG069
0,49,217,0.0,0.0,200,G5,YG069
0,50,217,0.0,0.0,200,G5,YG069
0,51,217,0.0,0.0,200,G5,YG069
0,52,217,0.0,0.0,200,G5,YG069
0,53,217,0.0,0.0,200,G5,YG069
0,54,217,0.0,0.0,200,G5,YG069
0,55,217,0.0,0.0,200,G5,YG069
0,56,217,0.0,0.0,200,G5,YG069
0,57,217,0.0,0.0,200,G5,YG069
0,58,217,0.0,0.0,200,G5,YG069
0,59,217,0.0,0.0,200,G5,YG069
0,60,217,0.0,0.0,200,G5,YG069
0,61,217,0.0,0.0,200,G5,YG069
0,62,217,0.0,0.0,200,G5,YG069
0,63,217,0.0,0.0,200,G5,YG069
0,64,217,0.0,0.0,200,G5,YG069
0,65,217,0.0,0.0,200,G5,YG069
0,66,217,0.0,0.0,200,G5,YG069
0,67,217,0.0,0.0,200,G5,YG069
0,68,217,0.0,0.0,200,G5,YG069
0,69,217,0.0,0.0,200,G5,YG069
0,70,217,0.0,0.0,200,G5,YG069
0,71,217,0.0,0.0,200,G5,YG069
0,72,217,0.0,0.0,200,G5,YG069
0,73,217,0.0,0.0,200,G5,YG069
0,74,217,0.0,0.0,200,G5,YG069
0,75,217,0.0,0.0,200,G5,YG069
0,76,217,0.0,0.0,200,G5,YG069
0,77,217,0.0,0.0,200,G5,YG069
0,78,217,0.0,0.0,200,G5,YG069
0,79,217,0.0,0.0,200,G5,YG069
0,80,217,0.0,0.0,200,G5,YG069
0,81,217,0.0,0.0,200,G5,YG069
0,82,217,0.0,0.0,200,G5,YG069
0,83,217,0.0,0.0,200,G5,YG069
0,84,217,0.0,0.0,200,G5,YG069
0,85,217,0.0,0.0,200,G5,YG069
0,86,217,0.0,0.0,200,G5,YG069
0,87,217,0.0,0.0,200,G5,YG069
0,88,217,0.0,0.0,200,G5,YG069
0,89,217,0.0,0.0,200,G5,YG069
0,90,217,0.0,0.0,200,G5,YG069
0,91,217,0.0,0.0,200,G5,YG069
0,92,217,0.0,0.0,200,G5,YG069
0,93,217,0.0,0.0,200,G5,YG069
0,94,217,0.0,0.0,200,G5,YG069
0,95,217,0.0,0.0,200,G5,YG069
0,96,217,0.0,0.0,200,G5,YG069
0,97,217,0.0,0.0,200,G5,YG069
0,98,217,0.0,0.0,200,G5,YG069
0,99,217,0.0,0.0,200,G5,YG069
0,100,217,0.0,0.0,200,G5,YG069
0,101,217,0.0,0.0,200,G5,YG069
0,102,217,0.0,0.0,200,G5,YG069
0,103,217,0.0,0.0,200,G5,YG069
0,104,217,0.0,0.0,200,G5,YG069
0,105,217,0.0,0.0,200,G5,YG069
0,106,217,0.0,0.0,200,G5,YG069
0,107,217,0.0,0.0,200,G5,YG069
0,108,217,0.0,0.0,200,G5,YG069
0,109,217,0.0,0.0,200,G5,YG069
0,110,217,0.0,0.0,200,G5,YG069
0,111,217,0.0,0.0,200,G5,YG069
0,112,217,0.0,0.0,200,G5,YG069
0,113,217,0.0,0.0,200,G5,YG069
0,114,217,0.0,0.0,200,G5,YG069
0,115,217,0.0,0.0,200,G5,YG069
0,116,217,0.0,0.0,200,G5,YG069
0,117,217,0.0,0.0,200,G5,YG069
0,118,217,0.0,0.0,200,G5,YG069
0,119,217,0.0,0.0,200,G5,YG069
0,120,217,0.0,0.0,200,G5,YG069
0,121,217,0.0,0.0,200,G5,YG069
0,122,217,0.0,0.0,200,G5,YG069
0,123,217,0.0,0.0,200,G5,YG069
0,124,217,0.0,0.0,200,G5,YG069
0,125,217,0.0,0.0,200,G5,YG069
0,126,217,0.0,0.0,200,G5,YG069
0,127,217,0.0,0.0,200,G5,YG069
1,0,0,0.0,0.0,200,G5,YG069
1,1,0,0.0,0.0,200,G5,YG069
1,2,58,58.0,2011.0,200,G5,YG069
1,3,106,48.0,4204.0,200,G5,YG069
1,4,141,35.0,9305.0,200,G5,YG069
1,5,164,23.0,13368.0,200,G5,YG069
1,6,184,20.0,16127.0,200,G5,YG069
1,7,199,15.0,15313.0,200,G5,YG069
1,8,208,9.0,13363.0,200,G5,YG069
1,9,213,5.0,10690.0,200,G5,YG069
1,10,215,2.0,7450.0,200,G5,YG069
1,11,215,0.0,4022.0,200,G5,YG069
1,12,215,0.0,666.0,200,G5,YG069
1,13,215,0.0,7.0,200,G5,YG069
1,14,215,0.0,7.0,200,G5,YG069
1,15,215,0.0,6.0,200,G5,YG069
1,16,215,0.0,5.0,200,G5,YG069
1,17,215,0.0,5.0,200,G5,YG069
1,18,215,0.0,5.0,200,G5,YG069
1,19,215,0.0,3.0,200,G5,YG069
1,20,215,0.0,2.0,200,G5,YG069
1,21,215,0.0,0.0,200,G5,YG069
1,22,215,0.0,0.0,200,G5,YG069
